Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Elliptical duration (ms),Martial arts duration (ms),Rock climbing duration (ms),Cross-country skiing duration (ms),Swimming duration (ms),Treadmill walking duration (ms),Other duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms)
2021-05-30,15,2073.1081311261214,2321.777519464493,,,,,,,,,,,,,3698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,75,2376.2889089231135,3922.785633444786,,,,,,,,,,,,,6066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,15,1977.8189180589513,1403.803584098816,,,,,,,,,,,,,2240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,,2160.282732730323,1885.6626187562943,,,,,,,,,,1.4478436855779842,16.17798614501953,0.5600000023841858,3026,,,,,,40043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-03,125,2029.9634992744564,2084.1233460903168,,,,,,,,,,0.3424613893548624,0.6298807859420776,0.27477169036865234,3315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-04,26,1999.0150211696828,1516.9607112407684,3.0,3,,,,,,,,4.132820749329337,40.52992630004883,0.27477169036865234,2402,,,,,,1028707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-05,38,1977.4052456559466,1774.6641714572906,,,,,,,,,,5.60293955757602,36.32032012939453,0.27477169036865234,2693,,,,,,759203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-06,4,1934.669476597697,350.529776096344,,,,,,,,,,5.488134368065859,37.704620361328125,0.260515958070755,675,,,,,,226228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-07,34,2020.2928657456123,1407.7616791725159,,,,,,,,,,0.6038959406811636,10.307214736938477,0.2508785128593445,2098,,,,,,1294069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,24,1981.175938746784,966.3034286499023,,,,,,,,,,0.7451398008036916,13.604669570922852,0.2508785128593445,1581,,,,,,806227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-09,17,1998.4703073109354,819.7535352706909,,,,,,,,,,3.49102110223904,26.90999984741211,0.2508785128593445,1294,,,,,,1021912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-10,20,2003.3040802310172,921.9510345458984,,,,,,,,,,1.0219243852614095,19.019378662109375,0.2628251016139984,1391,,,,,,1082196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11,34,2084.5944831974934,1713.8922595977783,,,,,,40.46602249145508,-74.49629974365234,40.4660758972168,-74.49626922607422,0.6291565415715225,16.579999923706055,0.2508785128593445,2659,,,,,,2095987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-12,25,1982.160011821502,1508.6552424430847,,,,,,,,,,3.015291507455771,39.0301628112793,0.26221248507499695,2643,,,,13282,,804326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-13,11,1938.4869636384437,726.2561044692993,,,,,,,,,,0.4921889754107849,12.65999984741211,0.25213661789894104,1382,,,,,,273837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-14,32,2085.8559373169614,1738.602549314499,,,,,,,,,,1.1981780941671751,23.236818313598633,0.2508785128593445,2951,,,,,,2111731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-15,37,2129.3625941365963,2166.3240401744843,,,,,,,,,,2.2033777371736316,36.929866790771484,0.2508785128593445,3731,,,,,,2654190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-16,53,2211.733557868728,2821.708889722824,,,,,,,,,,1.4422840658409033,25.023244857788086,0.2508785128593445,4701,,,,,,3681601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17,56,2107.128865436381,2530.9902802705765,,,,,,,,,,1.536702846631297,23.045732498168945,0.2508785128593445,4034,,,,,,2377035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-18,56,1834.82755727645,3104.32968775928,,,,,,39.959938049316406,-75.35950469970703,39.96662139892578,-75.34984588623047,1.2369000185666774,25.40999984741211,0.16072207689285278,4487,,,,,,2766565,62969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,,1916.5297886229794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-20,,1916.5297886229794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,43,2121.0991300982746,2953.77983045578,15.0,15,,,,,,,,2.770342004756986,22.989999771118164,0.2508785128593445,4027,,,,,,2551263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,40,1926.4674622185446,899.3835554428961,,,,,,,,,,0.4194997758554775,0.5075839161872864,0.35839787125587463,1297,,,,,,123938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,8,427.34783940772616,188.71245285788518,,,,,,,,,,0.358397901058197,0.358397901058197,0.358397901058197,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-25,,1916.5298278871712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-26,,2060.035857950734,1898.1383016109467,,,,,,,,,,0.08129430580395952,1.2899999618530273,0.0013786667259410024,3024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-27,,843.8054698453677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-29,,1916.5297756258628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,,12.962442651833342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-03,,1916.529545538163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-04,,2520.6864063221005,2764.502471804619,,,,,,,,,,0.06271526711394214,0.21645067632198334,0.0,4456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-05,,1931.6743420392618,1291.6728444099426,,,,,,,,,,0.0488308839802001,0.1475173383951187,0.008271999657154083,2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06,,2007.9635845555422,3134.2608699798584,,,,,,,,,,0.06035899514283397,0.1916346698999405,0.0,5052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-07,15,2184.3955392228045,2746.5264526605606,,,,,,,,,,0.05905334765751998,0.14682799577713013,0.0,4388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08,15,2172.9634312589374,1586.5245342254639,,,,,,,,,,,,,2552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-09,60,2559.758768511833,5099.883701086044,,,,,,,,,,,,,8052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,30,2350.578020974864,4327.7601137161255,,,,,,,,,,,,,6868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,45,2140.0358117145042,2522.1328451633453,,,,,,,,,,,,,3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-12,1,1926.6381774749614,337.2454640865326,,,,,,,,,,0.35839787125587463,0.35839787125587463,0.35839787125587463,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13,159,2207.8912223670955,4539.5566153058535,,,,,,,,,,0.43314484890353655,1.47243070602417,0.3345046639442444,6661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-14,6,2060.927378532214,1260.2216945162295,,,,,,,,,,0.358397901058197,0.358397901058197,0.358397901058197,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-15,30,2082.0357716878257,2635.0005198717117,,,,,,,,,,,,,4118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-16,,1918.6020621366279,256.845600605011,,,,,,,,,,,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-17,60,3130.5057361218355,4547.840461850166,,,,,,,,,,,,,7192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-18,60,1975.867234547933,3477.6091091632843,,,,,,,,,,1.7475959062576294,1.7475959062576294,1.7475959062576294,5592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-19,,1916.5297934322034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-20,128,1928.638149466828,460.33681082725525,,,,,,,,,,0.3583978861570358,0.358397901058197,0.35839787125587463,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-21,6,583.0600678066038,251.88240838050842,,,,,,,,,,0.358397901058197,0.358397901058197,0.358397901058197,406,,,,,,77542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-23,,1916.5296926910298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-24,,1369.0479761041279,1018.6968033313751,,,,,,,,,,,,,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-25,,1916.5297902249133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-26,,1916.5297902249133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-27,45,2119.8551237845695,1494.6686449050903,5.0,5,,,,39.91785430908203,-75.39199829101562,39.918304443359375,-75.38916778564453,2.816150076868414,9.779999732971191,0.3554181158542633,2260,,,,,,1344261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-28,24,2277.4173191220516,1582.455007314682,,,,,,,,,,1.2188893874515914,33.86991500854492,0.2628251016139984,2582,,,,,,1225052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-29,5,2211.180373898068,1119.4141207933426,,,,,,,,,,3.4922691150711254,24.97998809814453,0.2628251016139984,1932,,,,,,576625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-30,12,2082.9474242568376,1051.2129290103912,,,,,,,,,,1.7807216163913528,33.526214599609375,0.2508785128593445,1920,,,,,,214970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,57,2121.9630518687973,2728.2638578414917,,,,,,39.97285461425781,-75.43143463134766,39.97659683227539,-75.42955780029297,2.7086125265743686,30.468185424804688,0.20264741778373718,3695,,,,,,1896334,296790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-01,6,606.2442629771675,453.76526403427124,,,,,,,,,,0.5107091909736614,1.361700415611267,0.2508785128593445,746,,,,,,269834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-02,1,1916.52975048663,127.51059055328369,,,,,,,,,,0.3493176191047505,0.5201213955879211,0.3106114864349365,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-03,13,2019.1670024734867,1014.2065036296844,3.0,2,,,,,,,,0.8543426665043097,23.339466094970703,0.26078587770462036,1723,,,,,,515751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-04,51,2156.9996210001873,2388.1801805496216,9.0,9,,,,,,,,1.2998066937873374,28.520034790039062,0.2508785128593445,3818,,,,,,3095177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05,65,2185.6775099985666,3590.3810431957245,16.0,16,,,,,,,,1.6818085117550348,33.406227111816406,0.2867182791233063,5515,,,,,,1016168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06,43,2265.7877084446704,2541.572718501091,20.0,18,,,,,,,,0.5966608104837343,20.72954750061035,0.2508785128593445,3872,,,,,,2103634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07,23,2119.6894061075354,2230.7300978899,,,,,,,,,,2.0549600890865496,30.899642944335938,0.2867182791233063,3683,,,,,,967887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08,52,2428.433492539639,3039.989782333374,1.0,1,,,,39.884098052978516,-75.41407012939453,39.88445281982422,-75.4139404296875,1.7268726660611784,31.70046615600586,0.27477169036865234,4863,,,,,,2560551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09,32,2116.343545821292,1640.8848633170128,4.0,4,,,,40.103736877441406,-75.41856384277344,40.10552978515625,-75.41767120361328,0.45344728219318214,1.5798404216766357,0.19825264811515808,2644,,,,,,1122609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10,52,2145.3673232841525,3181.2124091386795,21.0,17,,,,40.08427429199219,-75.4062728881836,40.08564376831055,-75.40389251708984,0.5451046500295599,16.339296340942383,0.2508785128593445,4454,,,,,,2728112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11,49,2141.7810819607175,1776.7690871953964,5.0,5,,,,,,,,0.8817366751185711,21.533161163330078,0.2508785128593445,2841,,,,,,1610732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-12,75,2412.7783354909707,4593.913305565715,14.0,14,,,,39.97978210449219,-75.15851593017578,39.98357009887695,-75.1547622680664,1.8184994064907787,26.138395309448242,0.2508785128593445,6853,,,,,,1514306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-13,43,2135.2532394026716,1232.2850050926208,19.0,19,,,,39.961692810058594,-75.41766357421875,40.10373306274414,-75.19371795654297,1.820656408814857,27.622037887573242,0.2628251016139984,2103,,,,1173418,,1475523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-14,86,2394.765106119593,4880.369360923767,35.0,35,,,,39.95582962036133,-75.38725280761719,40.09184646606445,-75.18916320800781,0.8959159277192198,13.550000190734863,0.21414175629615784,7487,,,,,,5964257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-15,23,2036.9267660686123,1306.9418873786926,2.0,2,,,,,,,,1.022982416332123,31.920711517333984,0.2508785128593445,2252,,,,180264,,1309142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-16,82,2306.7598985942786,2887.721389770508,5.0,5,,,,,,,,1.2907809718375434,11.760000228881836,0.2508785128593445,4658,,,,,,2800618,496007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-17,41,2054.3017280683175,1977.5324001312256,,,,,,,,,,1.90261291550634,28.7086181640625,0.2508785128593445,3388,,,,,,2424301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-18,13,2027.2199944612435,708.3504254817963,,,,,,,,,,0.5500696416529773,16.811771392822266,0.2508785128593445,1239,,,,,,1380461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-19,59,2145.8745160958388,3695.5415589809418,24.0,24,,,,,,,,2.3087314209170446,32.7248649597168,0.2508785128593445,5080,,,,,,2860247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-20,49,2154.476191485496,2343.6822435855865,1.0,1,,,,,,,,0.8922228389551228,15.658397674560547,0.2508785128593445,3577,,,,,,2967520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,68,2270.6361487943072,3518.672012090683,5.0,5,,,,,,,,2.590243105309233,29.314170837402344,0.2508785128593445,5110,,,,,,4416198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-22,19,2249.6819861384183,1184.0615677833557,,,,,,,,,,1.600304072851741,25.579999923706055,0.2508785128593445,1956,,,,,,4154870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-23,12,2005.130382995772,753.3640697002411,1.0,1,,,,,,,,0.6763598947689604,18.83045768737793,0.2508785128593445,1314,,,,,,1104973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-24,35,2000.3137169046504,1805.6540086269379,11.0,11,,,,,,,,1.2610700380491455,30.901824951171875,0.2508785128593445,2893,,,,,,1301249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-25,51,2463.8699915597435,3077.2251482009888,7.0,5,,,,,,,,0.3824720340150036,2.0885720252990723,0.2508785128593445,4700,,,,,,1074308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,26,2039.3215201830221,1788.9591876268387,12.0,12,,,,,,,,3.353409035609043,21.30045509338379,0.0013786667259410024,2385,,,,,,1531384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-27,21,1953.2329283884665,819.9832143783569,,,,,,,,,,0.8207640502502875,32.41999816894531,0.2508785128593445,1374,,,,,,457399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,20,1996.6914551863056,1138.52436876297,,,,,,,,,,2.016856215839957,33.78718185424805,0.2544213533401489,1652,,,,,,999728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-29,31,2112.3775194663604,1574.5077308416367,1.0,1,,,,,,,,2.4129039079712755,31.410558700561523,0.2508785128593445,2499,,,,,,2442494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-30,,1916.5297460938582,15.052711486816406,,,,,,,,,,0.2508785128593445,0.2508785128593445,0.2508785128593445,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,58,1916.5297311381983,1252.080849487851,,,,,,,,,,0.358397901058197,0.358397901058197,0.358397901058197,1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,6,9.104634831636666,147.10457531683645,,,,,,,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07,,1916.5297746945562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08,11,1535.6757891934594,615.7419395446777,,,,,,,,,,0.4083395063502519,20.049999237060547,0.2508785128593445,1036,,,,,,95794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,,739.8620850876398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,,1916.5298829021096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
